timestamp,asset,action,size,entry_price,exit_price,sl,tp,pnl,net_pnl,fees,equity_before,equity_after,hold_time,exit_reason,rr_ratio
2025-01-08 13:15:00,GBPUSD,BUY,1.926416039466858,1.2422824,1.2409286,1.2409286,1.244331,-0.20992553,-0.21000259,7.705664029344916e-05,12.037741661071777,11.827778,10,SL,1.5133547
2025-01-08 13:25:00,EURUSD,BUY,2.0399842262268066,1.0312809,1.0302606,1.0302606,1.0328251,-0.20182872,-0.20191032,8.159936987794936e-05,11.827739715576172,11.62587,40,SL,1.5134847
2025-01-08 13:25:00,GBPUSD,BUY,1.892565131187439,1.2396541,1.2380326,1.2380326,1.242108,-0.24755016,-0.24762586,7.570260640932247e-05,11.625869750976562,11.378282,10,SL,1.5134088
2025-01-08 13:25:00,USDJPY,SELL,1.958848476409912,158.32605,158.44115,158.44115,158.15176,-0.14240088,-0.14247923,7.835393626010045e-05,11.378281593322754,11.235842,30,SL,1.5141953
2025-01-08 13:30:00,EURUSD,BUY,1.7981947660446167,1.0298932,1.0288543,1.0288543,1.0314649,-0.18139364,-0.18146557,7.192778866738081e-05,11.235733032226562,11.054303,5,SL,1.5129035
2025-01-08 13:30:00,GBPUSD,BUY,1.798492193222046,1.2373081,1.235349,1.235349,1.2402734,-0.28476334,-0.28483528,7.193968485808e-05,11.054303169250488,10.769504,5,SL,1.513607
2025-01-08 13:45:00,GBPUSD,BUY,1.7243189811706543,1.2335973,1.2372644,1.231175,1.2372644,0.51258856,0.5125196,6.897276034578681e-05,10.769434928894043,11.281989,15,TP,1.5138785
2025-01-08 14:15:00,GBPUSD,BUY,1.8066515922546387,1.2372361,1.2342647,1.2342647,1.241736,-0.43389484,-0.4339671,7.226606248877943e-05,11.281952857971191,10.8480215,30,SL,1.5144054
2025-01-08 15:20:00,USDJPY,SELL,1.797988772392273,158.45204,158.28578,158.56187,158.28578,0.18865848,0.18858656,7.191955228336155e-05,10.847987174987793,11.03661,115,TP,1.5136694
2025-01-08 15:55:00,EURUSD,BUY,1.7227774858474731,1.0283071,1.0302743,1.0270064,1.0302743,0.32957408,0.32950518,6.89110966050066e-05,11.036574363708496,11.366114,145,TP,1.5124661
2025-01-08 20:50:00,USDJPY,BUY,1.7671754360198975,158.18727,158.4876,157.98895,158.4876,0.3355038,0.3354331,7.06870123394765e-05,11.366077423095703,11.701546,330,TP,1.514422
2025-01-08 21:15:00,EURUSD,SELL,1.8197249174118042,1.0304152,1.0320836,1.0320836,1.0278897,-0.29465073,-0.2947235,7.27889928384684e-05,11.701508522033691,11.406821,320,SL,1.5136827
2025-01-08 21:25:00,USDJPY,BUY,1.8730838298797607,158.47807,158.35771,158.35771,158.66035,-0.14225745,-0.14233238,7.492335134884343e-05,11.406785011291504,11.26449,35,SL,1.5143883
2025-01-08 23:10:00,XAUUSD,SELL,1.8030065298080444,2662.1438,2658.5344,2664.527,2658.5344,0.24445438,0.24438226,7.21202595741488e-05,11.264453887939453,11.508872,105,TP,1.5144116
2025-01-09 00:05:00,USDJPY,BUY,1.841469407081604,158.35889,158.27184,158.27184,158.49069,-0.10122733,-0.101300985,7.365877536358312e-05,11.508834838867188,11.40757,55,SL,1.5140216
2025-01-09 01:05:00,USDJPY,BUY,1.825556755065918,158.24452,158.36574,158.16447,158.36574,0.13983825,0.13976523,7.302226731553674e-05,11.407533645629883,11.547336,60,TP,1.514431
2025-01-09 01:30:00,USDJPY,BUY,1.8491897583007812,158.35468,158.28255,158.28255,158.46396,-0.08422796,-0.084301926,7.39675888326019e-05,11.547298431396484,11.463034,25,SL,1.515028
2025-01-09 02:00:00,USDJPY,BUY,1.8349274396896362,158.23875,158.1534,158.1534,158.36801,-0.09898025,-0.09905364,7.339709554798901e-05,11.462997436523438,11.363981,30,SL,1.5142233
2025-01-09 02:30:00,EURUSD,SELL,1.8254467248916626,1.0321847,1.030722,1.0331516,1.030722,0.25868213,0.25860912,7.301786536118016e-05,11.363945007324219,11.622591,315,TP,1.5128826
2025-01-09 02:50:00,USDJPY,BUY,1.8189927339553833,158.13263,158.27713,158.0372,158.27713,0.16621856,0.1661458,7.275970710907131e-05,11.622553825378418,11.788736,50,TP,1.5142119
2025-01-09 02:55:00,EURUSD,BUY,1.8588556051254272,1.0303231,1.0309631,1.0299001,1.0309631,0.11545023,0.11537588,7.4354225944262e-05,11.788698196411133,11.904111,25,TP,1.5124812
2025-01-09 03:05:00,USDJPY,BUY,1.8880805969238281,158.29117,158.1801,158.1801,158.4594,-0.13248162,-0.13255714,7.552322495030239e-05,11.904072761535645,11.771553,15,SL,1.5147481
2025-01-09 05:05:00,EURUSD,SELL,1.9057787656784058,1.0313865,1.0318776,1.0318776,1.0306432,-0.09075245,-0.09082869,7.623114652233198e-05,11.771514892578125,11.680724,130,SL,1.5133889
2025-01-09 05:05:00,USDJPY,BUY,1.8850886821746826,158.13234,158.00868,158.00868,158.31961,-0.14741124,-0.14748664,7.540354272350669e-05,11.680724143981934,11.533275,120,SL,1.5144584
2025-01-09 05:50:00,EURUSD,SELL,1.8462083339691162,1.0319791,1.0313706,1.0323813,1.0313706,0.108850546,0.108776696,7.384832861134782e-05,11.53320026397705,11.642014,45,TP,1.5130045
2025-01-09 06:00:00,USDJPY,BUY,1.8467422723770142,157.97055,157.86288,157.86288,158.1336,-0.1258661,-0.12593997,7.386969082290307e-05,11.641976356506348,11.516073,55,SL,1.5143832
2025-01-09 07:00:00,USDJPY,BUY,1.8429721593856812,157.81442,157.98781,157.69989,157.98781,0.2024814,0.20240769,7.371888204943389e-05,11.516036033630371,11.71848,60,TP,1.5139569
2025-01-09 07:20:00,USDCHF,BUY,1.8751293420791626,0.9109592,0.9105551,0.9105551,0.91157085,-0.08317218,-0.083247185,7.500516949221492e-05,11.718442916870117,11.635234,20,SL,1.513861
2025-01-09 07:55:00,EURUSD,BUY,1.8627855777740479,1.0310987,1.0306501,1.0306501,1.0317774,-0.0810414,-0.08111592,7.451142300851643e-05,11.635196685791016,11.554118,125,SL,1.5129824
2025-01-09 08:10:00,EURUSD,BUY,1.8492776155471802,1.0305473,1.0300575,1.0300575,1.0312883,-0.0878769,-0.08795087,7.397110312012956e-05,11.554080963134766,11.4661665,15,SL,1.5129765
2025-01-09 08:45:00,EURUSD,BUY,1.8353683948516846,1.0297811,1.0306107,1.029233,1.0306107,0.14785475,0.14778133,7.341473246924579e-05,11.466130256652832,11.613949,35,TP,1.5135503
2025-01-09 08:55:00,EURUSD,BUY,1.859580397605896,1.0306295,1.0300838,1.0300838,1.0314556,-0.09846871,-0.0985431,7.43832133593969e-05,11.613911628723145,11.515406,10,SL,1.5137639
2025-01-09 08:55:00,GBPUSD,BUY,1.7383610010147095,1.23374,1.2308191,1.2308191,1.2381642,-0.4115551,-0.41162464,6.953443516977131e-05,11.515405654907227,11.103816,1120,SL,1.514655
2025-01-09 09:30:00,GBPUSD,BUY,1.778384804725647,1.2293259,1.2279946,1.2279946,1.2313418,-0.19259465,-0.19266579,7.113539322745055e-05,11.103745460510254,10.911116,35,SL,1.5142565
2025-01-09 10:00:00,EURUSD,BUY,1.7468780279159546,1.0295764,1.0287443,1.0287443,1.0308357,-0.1411788,-0.14124867,6.987511733314022e-05,10.911080360412598,10.769866,30,SL,1.5135889
2025-01-09 10:00:00,USDJPY,BUY,1.863854169845581,157.9892,158.1901,157.85657,158.1901,0.23700552,0.23693097,7.455416198354214e-05,10.769865989685059,11.006834,160,TP,1.5147682
2025-01-09 10:15:00,GBPUSD,BUY,1.7619003057479858,1.2239444,1.2276437,1.2215006,1.2276437,0.5325244,0.53245395,7.047600956866518e-05,11.006763458251953,11.539252,15,TP,1.513758
2025-01-09 10:15:00,XAUUSD,BUY,1.7767653465270996,2667.4207,2672.3486,2664.166,2672.3486,0.328252,0.3281809,7.107061537681147e-05,11.539252281188965,11.867469,80,TP,1.5140904
2025-01-09 10:20:00,EURUSD,BUY,1.7618443965911865,1.0283079,1.0298312,1.0273014,1.0298312,0.2609861,0.2609156,7.047377584967762e-05,11.867392539978027,12.128344,20,TP,1.5133795
2025-01-09 11:15:00,EURUSD,BUY,1.9418836832046509,1.0297543,1.0314193,1.0286543,1.0314193,0.3139806,0.31390294,7.767534407321364e-05,12.128304481506348,12.442246,55,TP,1.5137167
2025-01-09 13:10:00,USDJPY,SELL,1.9000245332717896,158.15968,157.93878,158.30559,157.93878,0.26537627,0.26530027,7.60009788791649e-05,12.442206382751465,12.707544,175,TP,1.514076
2025-01-09 13:15:00,EURUSD,SELL,1.992170810699463,1.0315629,1.0298208,1.032714,1.0298208,0.33644187,0.33636218,7.968683348735794e-05,12.707503318786621,13.043905,120,TP,1.5134625
2025-01-09 15:25:00,EURUSD,BUY,2.086623191833496,1.0296584,1.0310954,1.0287086,1.0310954,0.29120052,0.29111704,8.346492541022599e-05,13.043863296508789,13.335022,130,TP,1.5128013
2025-01-09 15:30:00,GBPUSD,BUY,2.033618211746216,1.2279074,1.2314554,1.225563,1.2314554,0.5876119,0.58753055,8.134472591336817e-05,13.334979057312012,13.92255,140,TP,1.5133878
2025-01-09 17:40:00,EURUSD,SELL,2.1339526176452637,1.0312217,1.0299087,1.0320896,1.0299087,0.27172357,0.2716382,8.535810047760606e-05,13.922505378723145,14.194186,135,TP,1.5131068
2025-01-09 18:30:00,GBPUSD,SELL,2.22769832611084,1.2322705,1.229405,1.234164,1.229405,0.51801306,0.51792395,8.910793258110061e-05,14.194140434265137,14.712109,180,TP,1.5132916
2025-01-09 19:15:00,USDJPY,SELL,2.271392822265625,157.93242,158.0514,158.0514,157.75232,-0.17112926,-0.17122011,9.085571218747646e-05,14.712061882019043,14.540887,95,SL,1.5136983
2025-01-10 07:45:00,GBPUSD,SELL,2.327036142349243,1.2306284,1.2285354,1.2320116,1.2285354,0.3957643,0.39567122,9.30814421735704e-05,14.540840148925781,14.936558,750,TP,1.5131658
2025-01-10 07:55:00,USDCHF,SELL,1.8997294902801514,0.911979,0.91288906,0.91288906,0.9106012,-0.1895698,-0.1896458,7.59891772759147e-05,14.93651008605957,14.746902,1300,SL,1.5140741
2025-01-10 08:10:00,EURUSD,BUY,2.354318141937256,1.0291377,1.0282836,1.0282836,1.0304302,-0.19539702,-0.1954912,9.41727266763337e-05,14.746855735778809,14.551412,820,SL,1.513029
2025-01-10 08:45:00,GBPUSD,BUY,2.389770030975342,1.2280517,1.2274604,1.2274604,1.2289462,-0.11506182,-0.11515741,9.559079626342282e-05,14.55136489868164,14.436255,60,SL,1.5127872
2025-01-10 08:55:00,USDJPY,BUY,2.3590211868286133,158.40224,158.32368,158.32368,158.52112,-0.116984725,-0.11707909,9.436084656044841e-05,14.436209678649902,14.319179,60,SL,1.5132432
2025-01-10 09:10:00,GBPUSD,BUY,2.3108181953430176,1.2272465,1.2283218,1.2265362,1.2283218,0.2024653,0.20237286,9.243272506864741e-05,14.319132804870605,14.521552,25,TP,1.5137352
2025-01-10 09:15:00,EURUSD,BUY,2.3279507160186768,1.0281581,1.0289283,1.027649,1.0289283,0.17439087,0.17429775,9.311802568845451e-05,14.521505355834961,14.695849,65,TP,1.5130808
