timestamp,asset,pnl,fees,net_pnl,entry_price,exit_price,size,equity_before,equity_after,hold_time,reason
2026-01-01 04:55:00,USDCHF,-30.692636489868164,0.03999976000048001,-30.732635498046875,0.791159987449646,0.7914028167724609,999.994000012,9999.94000012,9969.16796875,50.0,SL
2026-01-01 05:05:00,EURUSD,49.89604949951172,0.04,49.856048583984375,1.1761800050735474,1.1755931377410889,1000.0,10000.0,10019.0048828125,60.0,TP
2026-01-01 05:10:00,USDCHF,-28.462614059448242,0.03987666964530945,-28.502490997314453,0.7914400100708008,0.7916659712791443,996.9168090820312,9969.16796875,9990.4814453125,15.0,SL
2026-01-01 05:15:00,USDCHF,-29.14737892150879,0.03996192663908005,-29.187341690063477,0.7916600108146667,0.7918909788131714,999.0481567382812,9990.4814453125,9961.2744140625,5.0,SL
2026-01-01 05:25:00,GBPUSD,52.53282928466797,0.03999992000000001,52.492828369140625,1.348829984664917,1.3481214046478271,999.998,9999.98,10013.748046875,80.0,TP
2026-01-01 05:30:00,USDJPY,-36.12738800048828,0.03999984000016,-36.167388916015625,156.8218994140625,156.87855529785156,999.9960000039999,9999.960000039999,9977.560546875,85.0,SL
2026-01-01 05:50:00,XAUUSD,-165.97190856933594,0.03999968000096,-166.01190185546875,4390.8271484375,4398.11474609375,999.9920000239999,9999.92000024,9811.529296875,105.0,SL
2026-01-01 06:05:00,USDJPY,-34.833030700683594,0.03991024196147919,-34.87294006347656,156.90890502929688,156.96368408203125,997.7560424804688,9977.560546875,9776.65625,35.0,SL
2026-01-01 06:25:00,EURUSD,49.413185119628906,0.04007602110505104,49.37310791015625,1.1756700277328491,1.1750901937484741,1001.9005126953125,10019.0048828125,9825.990234375,80.0,TP
2026-01-01 06:30:00,USDCHF,-31.46720314025879,0.039845097810029984,-31.507047653198242,0.7919099926948547,0.792160153388977,996.12744140625,9961.2744140625,9794.4638671875,75.0,SL
2026-01-01 06:40:00,USDCHF,-30.576751708984375,0.03917785361409187,-30.615928649902344,0.7921599745750427,0.7924072742462158,979.4464111328125,9794.4638671875,9763.828125,10.0,SL
2026-01-01 06:50:00,EURUSD,54.156593322753906,0.039303962141275406,54.11729049682617,1.1750999689102173,1.174452304840088,982.5990600585938,9825.990234375,9817.92578125,25.0,TP
2026-01-01 06:50:00,GBPUSD,54.60227966308594,0.04005499184131622,54.562225341796875,1.3480299711227417,1.3472949266433716,1001.3748168945312,10013.748046875,9872.46875,85.0,TP
2026-01-01 06:50:00,USDCHF,-32.1104850769043,0.03905531018972397,-32.149539947509766,0.7923799753189087,0.7926405668258667,976.3828125,9763.828125,9840.2998046875,10.0,SL
2026-01-01 07:00:00,GBPUSD,51.791996002197266,0.03948987275362015,51.752506256103516,1.3472700119018555,1.3465632200241089,987.2468872070312,9872.46875,9892.033203125,10.0,TP
2026-01-01 07:05:00,USDJPY,71.6847915649414,0.03910662606358528,71.64568328857422,156.97390747070312,156.8588104248047,977.6656494140625,9776.65625,9963.6591796875,60.0,TP
2026-01-01 07:05:00,USDCHF,-34.4837760925293,0.039361197501420975,-34.523136138916016,0.7926099896430969,0.7928877472877502,984.0299682617188,9840.2998046875,9929.1162109375,15.0,SL
2026-01-01 07:35:00,USDJPY,-40.519386291503906,0.039854634553194046,-40.559242248535156,156.8759002685547,156.939697265625,996.3659057617188,9963.6591796875,9888.537109375,30.0,SL
2026-01-01 08:00:00,EURUSD,62.5749626159668,0.039271704852581024,62.53569030761719,1.1744099855422974,1.173661470413208,981.7926025390625,9817.92578125,9951.0537109375,70.0,TP
2026-01-01 08:05:00,GBPUSD,-31.88625717163086,0.03956812992691994,-31.925825119018555,1.346519947052002,1.3469539880752563,989.2033081054688,9892.033203125,9919.1083984375,65.0,SL
2026-01-01 08:10:00,EURUSD,-45.418426513671875,0.03980421647429466,-45.458229064941406,1.1732399463653564,1.1737754344940186,995.1054077148438,9951.0537109375,9873.630859375,10.0,SL
2026-01-01 08:10:00,USDCHF,-37.07048797607422,0.039716463536024094,-37.11020278930664,0.7928100228309631,0.7931060194969177,992.91162109375,9929.1162109375,9836.5009765625,65.0,SL
2026-01-01 08:15:00,USDCHF,-45.99223327636719,0.03934600204229355,-46.031578063964844,0.7931699752807617,0.7935408353805542,983.6500854492188,9836.5009765625,9790.4501953125,5.0,SL
2026-01-01 08:15:00,XAUUSD,-143.3492889404297,0.039106547832489014,-143.38839721679688,4395.466796875,4401.91162109375,977.6636962890625,9776.63671875,9647.0419921875,130.0,SL
2026-01-01 08:30:00,GBPUSD,73.46197509765625,0.03967643156647682,73.42230224609375,1.3469200134277344,1.3459224700927734,991.9108276367188,9919.1083984375,9720.4638671875,25.0,TP
2026-01-01 08:45:00,USDCHF,113.12422180175781,0.0391618013381958,113.0850601196289,0.7939000129699707,0.7929826974868774,979.0450439453125,9790.4501953125,9833.509765625,30.0,TP
2026-01-01 08:55:00,EURUSD,98.61226654052734,0.03949452191591263,98.57276916503906,1.1735399961471558,1.1723679304122925,987.3630981445312,9873.630859375,9932.0634765625,45.0,TP
2026-01-01 08:55:00,GBPUSD,-43.558040618896484,0.038881853222846985,-43.596923828125,1.3458399772644043,1.3464430570602417,972.04638671875,9720.4638671875,9888.447265625,25.0,SL
2026-01-01 08:55:00,USDJPY,111.06719970703125,0.03955414518713951,111.02764892578125,156.9499053955078,156.77362060546875,988.8536987304688,9888.537109375,9999.455078125,80.0,TP
2026-01-01 09:10:00,USDCHF,-69.40899658203125,0.03933404013514519,-69.44833374023438,0.7931900024414062,0.7937498688697815,983.3510131835938,9833.509765625,9929.9873046875,25.0,SL
2026-01-01 09:30:00,USDJPY,-58.83530044555664,0.03999781981110573,-58.87529754638672,156.8188934326172,156.91116333007812,999.9454956054688,9999.455078125,9871.0927734375,35.0,SL
2026-01-01 09:35:00,EURUSD,-68.44037628173828,0.039728254079818726,-68.4801025390625,1.172569990158081,1.1733779907226562,993.2063598632812,9932.0634765625,9802.5927734375,40.0,SL
2026-01-01 09:35:00,XAUUSD,481.2410888671875,0.03888177499175072,481.20220947265625,4372.4072265625,4350.76025390625,972.04443359375,9720.4443359375,10283.775390625,65.0,TP
2026-01-01 09:45:00,GBPUSD,101.85980224609375,0.03955378755927086,101.82025146484375,1.346369981765747,1.3449831008911133,988.8447265625,9888.447265625,10385.5751953125,50.0,TP
2026-01-01 09:50:00,USDCHF,170.91954040527344,0.039719946682453156,170.87982177734375,0.7938299775123596,0.7924636006355286,992.9987182617188,9929.9873046875,10556.4345703125,40.0,TP
2026-01-01 10:10:00,GBPUSD,-72.1934585571289,0.04154229909181595,-72.23500061035156,1.3451800346374512,1.3461151123046875,1038.5574951171875,10385.5751953125,10484.177734375,25.0,SL
2026-01-02 23:00:00,GBPUSD,-77.67268371582031,0.041936714202165604,-77.7146224975586,1.345829963684082,1.3468270301818848,1048.4178466796875,10484.177734375,10406.4423828125,2210.0,SL
2026-01-02 23:00:00,USDJPY,112.5129165649414,0.03948437049984932,112.47343444824219,156.90890502929688,156.7300567626953,987.1093139648438,9871.0927734375,10518.916015625,2250.0,TP
2026-01-02 23:05:00,XAUUSD,602.52197265625,0.04113510251045227,602.4808349609375,4350.97705078125,4325.48486328125,1028.3775634765625,10283.775390625,11121.375,2250.0,TP
2026-01-02 23:35:00,USDJPY,-61.37223434448242,0.042075663805007935,-61.414310455322266,156.70790100097656,156.79933166503906,1051.8916015625,10518.916015625,11059.9384765625,35.0,SL
2026-01-02 23:55:00,USDJPY,-54.03575897216797,0.04423975571990013,-54.07999801635742,156.81289672851562,156.88951110839844,1105.993896484375,11059.9384765625,11005.8359375,20.0,SL
2026-01-03 00:05:00,EURUSD,138.1051025390625,0.03921037167310715,138.06588745117188,1.1733399629592896,1.1716868877410889,980.25927734375,9802.5927734375,11143.87890625,2310.0,TP
2026-01-03 00:50:00,USDJPY,-48.92218780517578,0.04402334243059158,-48.966209411621094,156.87489318847656,156.9446258544922,1100.5836181640625,11005.8359375,11094.8681640625,55.0,SL
2026-01-03 02:30:00,USDJPY,88.09346771240234,0.044379472732543945,88.04908752441406,156.9499053955078,156.82528686523438,1109.48681640625,11094.8681640625,11182.89453125,100.0,TP
