timestamp,asset,pnl,net_pnl,entry_price,exit_price,size,rr_ratio
2026-01-08 01:45:00,USDJPY,189.458,189.36072,156.6389,156.76094,2431.706,2.2523577
2026-01-08 03:00:00,GBPUSD,285.85675,285.7588,1.34747,1.3458971,2448.7703,2.0857391
2026-01-08 03:35:00,USDJPY,103.1548,103.057724,156.7739,156.70726,2426.945,2.3895135
2026-01-08 03:55:00,USDCHF,290.60876,290.5117,0.79621005,0.7971635,2426.8608,2.2784276
2026-01-08 04:05:00,USDJPY,142.9271,142.82957,156.7199,156.62802,2438.0916,3.011457
2026-01-08 04:15:00,USDCHF,-56.847595,-56.947353,0.79703,0.79721165,2493.9727,2.1979907
2026-01-08 04:20:00,USDCHF,-53.03369,-53.13358,0.79707,0.7972393,2497.1802,2.1479084
2026-01-08 04:30:00,USDCHF,-60.35367,-60.453568,0.79743,0.7976227,2497.5283,2.133524
2026-01-08 04:50:00,USDCHF,-57.337616,-57.437534,0.79744,0.79762304,2497.9153,2.115042
2026-01-08 05:00:00,USDJPY,122.8605,122.762085,156.65689,156.73512,2460.245,2.1917143
2026-01-08 05:25:00,USDJPY,-60.02319,-60.1204,156.7369,156.69818,2430.2434,2.0818417
2026-01-08 05:30:00,GBPUSD,-41.504402,-41.601616,1.34584,1.3460698,2430.3591,2.0940502
2026-01-08 05:40:00,USDCHF,-67.34554,-67.44262,0.79752,0.7977413,2426.8638,2.176535
2026-01-08 05:55:00,USDCHF,-64.425735,-64.52282,0.79757,0.7977817,2427.0298,2.3250508
2026-01-08 06:20:00,USDJPY,-78.55706,-78.65541,156.79489,156.7448,2458.817,2.2482598
2026-01-08 06:40:00,USDJPY,-77.90508,-78.00318,156.7829,156.7331,2452.4167,2.2658846
2026-01-08 06:55:00,USDCHF,-58.02923,-58.1263,0.79767,0.79786074,2426.8335,2.1074746
2026-01-08 07:05:00,USDJPY,191.7516,191.65315,156.76889,156.89102,2461.3406,2.4897442
2026-01-08 07:20:00,USDJPY,-90.72045,-90.81906,156.9419,156.88414,2465.234,2.858555
2026-01-08 07:25:00,USDCHF,-57.682816,-57.779896,0.79776,0.7979496,2427.0288,2.3149784
2026-01-08 07:50:00,USDCHF,-58.21,-58.30709,0.79784,0.79803133,2427.327,2.02852
2026-01-08 07:55:00,USDCHF,-49.591293,-49.688442,0.7978,0.7979629,2428.7327,2.484882
2026-01-08 08:00:00,USDCHF,-50.635242,-50.73246,0.79763,0.7977962,2430.421,2.6387396
2026-01-08 08:05:00,USDCHF,-50.69434,-50.791702,0.79762,0.7977861,2434.1,2.8251135
2026-01-08 08:10:00,USDJPY,-94.30532,-94.403656,156.9189,156.8587,2458.3538,2.120121
2026-01-08 08:10:00,USDCHF,-58.640976,-58.73807,0.79742,0.79761267,2427.375,2.453892
2026-01-08 08:30:00,USDJPY,-100.41711,-100.51435,156.7759,156.84065,2431.0369,2.0298736
2026-01-08 08:30:00,USDCHF,-64.18162,-64.278755,0.79748005,0.7972693,2428.5,2.3888297
2026-01-08 09:10:00,USDCHF,-59.368443,-59.46552,0.79726005,0.797065,2426.958,2.1056008
2026-01-08 10:30:00,USDCHF,-43.080776,-43.178593,0.79746,0.79731953,2445.416,2.0391238
2026-01-08 10:40:00,USDJPY,-78.85251,-78.95011,156.7139,156.66325,2440.033,2.1686099
2026-01-08 10:45:00,GBPUSD,-65.07902,-65.17636,1.34575,1.3453901,2433.5044,2.4026468
2026-01-08 11:20:00,GBPUSD,-64.96573,-65.06301,1.34555,1.3459094,2432.1296,2.078774
2026-01-08 11:30:00,GBPUSD,-66.95695,-67.05424,1.34549,1.3458604,2432.3425,2.2944386
2026-01-08 11:45:00,USDJPY,195.87029,195.77289,156.6499,156.5239,2435.0269,2.2226784
2026-01-08 12:05:00,GBPUSD,-71.33147,-71.42858,1.34541,1.3458053,2427.7903,2.230591
2026-01-08 12:15:00,GBPUSD,-62.66845,-62.766876,1.34573,1.3460727,2460.7014,2.9272592
2026-01-08 12:15:00,USDCHF,-58.992702,-59.090805,0.79717004,0.7969783,2452.5513,2.309578
2026-01-08 12:15:00,XAUUSD,-391.69846,-391.7971,4436.1367,4429.089,2465.472,2.0197368
2026-01-08 12:20:00,USDCHF,-63.803387,-63.90164,0.7972,0.79699296,2456.4116,2.3137183
2026-01-08 12:25:00,USDCHF,-62.475246,-62.57358,0.79722005,0.79701746,2458.4136,2.4030607
2026-01-08 12:30:00,USDJPY,-92.474976,-92.57315,156.60889,156.54988,2454.406,2.3152587
2026-01-08 12:30:00,USDCHF,-72.01905,-72.11692,0.79723,0.79699534,2446.727,2.1825707
2026-01-08 13:25:00,GBPUSD,180.74951,180.65132,1.34595,1.3449589,2454.6294,2.6139727
2026-01-08 13:50:00,EURUSD,179.30295,179.20584,1.1682,1.1673372,2427.5935,2.4503417
2026-01-09 00:20:00,USDJPY,-51.704376,-51.803314,156.8689,156.8361,2473.4758,2.0344026
2026-01-09 02:00:00,GBPUSD,-100.75252,-100.85032,1.34318,1.3437334,2445.014,2.012461
2026-01-09 02:00:00,USDCHF,-90.56191,-90.659355,0.79942,0.7991228,2436.0613,2.2086759
2026-01-09 02:20:00,GBPUSD,-42.28861,-42.38858,1.34354,1.3437673,2499.27,2.0532656
2026-01-09 02:25:00,GBPUSD,-40.750877,-40.850834,1.34359,1.3438091,2498.8958,2.0982666
2026-01-09 02:25:00,USDCHF,-77.1644,-77.261475,0.79932,0.79957414,2426.8354,2.1425674
2026-01-09 02:30:00,GBPUSD,-41.608646,-41.70859,1.34368,1.3439038,2498.6482,2.1134372
2026-01-09 02:45:00,GBPUSD,-37.768906,-37.868835,1.34365,1.3438531,2498.2786,2.1096838
2026-01-09 02:55:00,GBPUSD,-36.920876,-37.0208,1.34377,1.3439686,2498.1116,2.1084478
2026-01-09 03:00:00,EURUSD,-87.761826,-87.85972,1.16517,1.1655878,2447.354,2.1773927
2026-01-09 03:05:00,USDJPY,142.82028,142.7232,156.9749,156.88252,2426.932,2.1340723
2026-01-09 03:15:00,USDCHF,155.41096,155.31389,0.79942,0.79890805,2426.8,2.1214137
2026-01-10 00:05:00,EURUSD,-54.91689,-55.016758,1.16359,1.1638459,2496.685,2.0969288
2026-01-10 00:30:00,XAUUSD,553.11084,553.01306,4506.787,4516.9873,2443.8284,2.0537403
2026-01-10 02:25:00,USDJPY,-40.243305,-40.343098,157.87889,157.85342,2494.832,2.0717764
2026-01-10 02:30:00,EURUSD,113.5829,113.48303,1.16375,1.1632206,2496.7888,2.0963202
2026-01-10 02:30:00,USDCHF,208.07637,207.97923,0.80097,0.8002837,2428.2588,2.3872776
2026-01-10 02:40:00,GBPUSD,194.13974,194.04266,1.34074,1.3396674,2426.896,2.1046007
2026-01-10 02:40:00,USDJPY,-59.78413,-59.883713,158.02989,157.99194,2489.5984,2.0250428
2026-01-10 03:00:00,USDCHF,-100.582886,-100.680435,0.80060005,0.80026984,2438.652,2.2157583
2026-01-10 03:05:00,USDCHF,-101.21238,-101.30981,0.80053,0.80019736,2435.6738,2.5360875
2026-01-10 03:15:00,USDCHF,-100.60155,-100.69889,0.80064005,0.80030906,2433.5159,2.6109776
2026-01-10 03:30:00,USDCHF,-98.54266,-98.639946,0.80052,0.80019563,2431.968,2.8860781
2026-01-10 03:35:00,USDCHF,-117.87596,-117.97317,0.80132,0.80093133,2430.1716,3.0191891
2026-01-10 03:40:00,USDJPY,126.272606,126.17308,157.99889,158.07907,2488.1147,2.0014176
2026-01-10 03:45:00,EURUSD,-63.49018,-63.587265,1.1629801,1.1626759,2427.1023,2.041593
2026-01-10 03:45:00,USDJPY,-53.201927,-53.301575,158.1149,158.08113,2491.143,2.0541975
2026-01-10 04:30:00,EURUSD,-78.66487,-78.76195,1.16252,1.1628969,2426.871,2.0968695
2026-01-10 04:35:00,USDJPY,-55.57117,-55.67081,158.1339,158.09862,2490.9592,2.0423667
2026-01-10 04:35:00,USDCHF,-109.96977,-110.06711,0.80127,0.8009079,2433.469,3.2201936
2026-01-10 04:40:00,USDJPY,-88.46311,-88.562874,157.9239,157.97992,2494.0527,2.0386221
2026-01-10 04:50:00,GBPUSD,-75.98583,-76.08531,1.341,1.3414097,2486.977,2.0719645
2026-01-10 05:00:00,GBPUSD,-83.97264,-84.071945,1.34243,1.3419759,2482.6094,2.1002603
2026-01-10 05:00:00,USDJPY,179.68816,179.58824,157.9399,157.82628,2497.8606,2.1560547
2026-01-10 05:00:00,USDCHF,-186.14955,-186.24663,0.79967004,0.79905665,2426.8066,2.2899072
2026-01-10 05:05:00,USDJPY,-211.13394,-211.23102,157.6739,157.81108,2426.823,2.0558221
2026-01-10 06:20:00,USDJPY,-193.37064,-193.46771,157.6309,157.7565,2426.941,2.3849046
2026-01-10 09:25:00,USDCHF,429.75546,429.6584,0.79779005,0.79920274,2426.9636,2.0002358
2026-01-13 02:25:00,USDCHF,-126.50256,-126.60066,0.79733,0.7977413,2452.4958,2.1861088
2026-01-13 03:30:00,USDCHF,161.83438,161.73586,0.7976,0.7970759,2463.1348,2.2538216
2026-01-13 03:35:00,USDJPY,-140.33847,-140.43575,158.1109,158.01965,2431.741,2.0611968
2026-01-13 03:55:00,EURUSD,-30.341927,-30.441244,1.16671,1.1665674,2482.932,2.000505
2026-01-13 04:00:00,EURUSD,-29.868917,-29.968515,1.1666701,1.1665301,2489.9426,2.0498805
2026-01-13 04:05:00,EURUSD,-29.578552,-29.67812,1.16673,1.1665914,2489.1868,2.0436542
2026-01-13 04:05:00,GBPUSD,-72.48162,-72.57879,1.3464199,1.3460182,2429.2288,2.2757387
2026-01-13 04:10:00,EURUSD,-28.57745,-28.676989,1.1667601,1.1666261,2488.4482,2.0347972
2026-01-13 04:30:00,EURUSD,-29.958914,-30.0588,1.16654,1.16668,2497.1665,2.1426427
2026-01-13 04:35:00,EURUSD,-30.162891,-30.262783,1.1666,1.1667409,2497.2808,2.143545
2026-01-13 04:35:00,USDJPY,146.26465,146.1668,158.0589,158.1534,2446.4548,2.3860886
2026-01-13 04:40:00,EURUSD,-29.88331,-29.983198,1.16652,1.1666596,2497.2034,2.1337724
2026-01-13 04:45:00,EURUSD,-29.651325,-29.751211,1.16658,1.1667185,2497.137,2.1287081
2026-01-13 04:50:00,EURUSD,-33.83009,-33.92998,1.16685,1.167008,2497.2646,2.1365674
2026-01-13 04:55:00,EURUSD,-34.827217,-34.9271,1.1667,1.1668627,2497.096,2.1275072
2026-01-13 05:00:00,EURUSD,-35.082493,-35.182373,1.16667,1.1668339,2497.041,2.1204953
2026-01-13 05:05:00,EURUSD,-34.704533,-34.804417,1.16656,1.1667222,2497.148,2.1173968
2026-01-13 05:15:00,USDCHF,-86.64387,-86.74177,0.79756004,0.7972777,2447.472,2.307247
2026-01-13 05:45:00,USDJPY,172.41179,172.31215,158.00189,158.11125,2490.9888,2.04686
2026-01-13 06:05:00,USDJPY,-104.364296,-104.46235,158.12889,158.06157,2451.363,2.0140498
2026-01-13 06:25:00,GBPUSD,154.51819,154.42111,1.34636,1.3472172,2426.8416,2.0023174
2026-01-13 06:45:00,EURUSD,143.92644,143.82921,1.16672,1.1660292,2430.769,2.652073
2026-01-13 06:50:00,USDJPY,250.53526,250.43765,158.1789,158.3413,2440.2441,2.0183964
2026-01-13 07:10:00,USDCHF,-47.86533,-47.96523,0.79772,0.7978729,2497.492,2.1074271
2026-01-13 07:15:00,USDCHF,-46.808254,-46.908157,0.79765,0.79779947,2497.6245,2.10912
2026-01-13 07:20:00,USDCHF,-45.53412,-45.63402,0.79772,0.79786545,2497.569,2.1081185
2026-01-13 07:25:00,USDCHF,-45.096245,-45.196144,0.79786,0.7980041,2497.5276,2.106937
2026-01-13 07:30:00,USDCHF,-44.32516,-44.425056,0.79792,0.7980616,2497.3713,2.1067102
2026-01-13 07:35:00,USDCHF,-45.998356,-46.09825,0.79771,0.7978569,2497.4126,2.1062064
2026-01-13 07:40:00,USDCHF,-44.63499,-44.734886,0.79772,0.7978626,2497.3801,2.1021924
2026-01-13 07:45:00,USDCHF,-44.499252,-44.599148,0.79782,0.7979621,2497.4058,2.0992281
2026-01-13 07:50:00,USDCHF,-43.472973,-43.57286,0.79776,0.7978989,2497.213,2.095019
2026-01-13 07:55:00,USDCHF,-43.303696,-43.403584,0.79778,0.7979183,2497.1973,2.0997064
2026-01-13 08:00:00,USDCHF,-42.309723,-42.409603,0.79782,0.79795516,2497.0195,2.0989823
2026-01-13 08:05:00,USDCHF,-40.89364,-40.993515,0.79776,0.79789066,2496.9355,2.1016283
2026-01-13 08:10:00,USDJPY,334.24762,334.1489,158.3969,158.61139,2468.3247,2.4845762
2026-01-13 08:10:00,USDCHF,-41.196205,-41.296085,0.79769,0.7978216,2496.9634,2.104019
2026-01-13 08:15:00,USDCHF,-39.405987,-39.50587,0.79773,0.7978559,2497.1472,2.1106195
2026-01-13 08:20:00,USDCHF,-38.34352,-38.443405,0.79769,0.79781246,2497.09,2.1087072
2026-01-13 08:25:00,USDCHF,-37.729935,-37.829815,0.79762,0.7977405,2497.0132,2.1062021
2026-01-13 08:30:00,USDCHF,-38.30309,-38.40297,0.79772,0.7978424,2496.981,2.1074216
2026-01-13 08:35:00,USDCHF,-39.44677,-39.54665,0.79761,0.797736,2496.9907,2.1069639
2026-01-13 08:45:00,EURUSD,-69.68749,-69.784584,1.16591,1.1662447,2427.2397,2.3649595
2026-01-13 09:10:00,USDCHF,-65.98672,-66.084145,0.79757,0.79778606,2435.7754,2.217024
2026-01-13 09:15:00,USDCHF,-41.033615,-41.133476,0.7978,0.79793113,2496.497,2.09995
2026-01-13 09:20:00,USDCHF,-39.580956,-39.680813,0.79773,0.7978565,2496.4146,2.09515
2026-01-13 09:45:00,USDJPY,288.96872,288.86996,158.6839,158.86964,2468.6868,2.235903
2026-01-13 11:35:00,GBPUSD,-75.80891,-75.906006,1.3471199,1.3466992,2427.5308,2.789938
2026-01-14 01:15:00,EURUSD,-47.12126,-47.221188,1.16474,1.1649597,2498.1038,2.0955439
2026-01-14 01:25:00,EURUSD,-46.883923,-46.98384,1.16487,1.1650887,2497.9973,2.096267
2026-01-14 01:25:00,GBPUSD,-108.608574,-108.70565,1.34312,1.343721,2426.9788,2.0901086
2026-01-14 03:30:00,GBPUSD,215.61418,215.5171,1.34336,1.3421664,2426.8267,2.110192
2026-01-14 03:35:00,XAUUSD,472.7337,472.63425,4596.747,4605.486,2486.6628,2.0368984
2026-01-14 04:15:00,GBPUSD,-40.15514,-40.253754,1.34227,1.3420514,2465.3103,2.048892
2026-01-14 04:25:00,GBPUSD,-37.25189,-37.350346,1.34223,1.3420268,2461.4758,2.169359
2026-01-14 05:05:00,USDJPY,206.27019,206.173,159.0539,159.18893,2429.503,2.0972002
2026-01-14 05:40:00,EURUSD,180.3105,180.21342,1.16486,1.1639946,2426.8784,2.194108
2026-01-14 05:50:00,EURUSD,-28.782185,-28.882114,1.16405,1.1641841,2498.232,2.1278138
2026-01-14 05:50:00,USDJPY,-98.37504,-98.472145,159.20389,159.13937,2427.6357,2.1176724
2026-01-14 06:00:00,EURUSD,-28.500452,-28.600384,1.1641,1.1642329,2498.3125,2.1204023
2026-01-14 06:10:00,EURUSD,-28.521706,-28.621635,1.16424,1.1643729,2498.2336,2.107708
2026-01-14 06:15:00,EURUSD,-26.935757,-27.035686,1.16424,1.1643655,2498.2346,2.1194558
2026-01-14 06:20:00,EURUSD,-26.784634,-26.884563,1.16415,1.1642748,2498.2615,2.130176
2026-01-14 06:25:00,EURUSD,-27.881153,-27.981081,1.16426,1.16439,2498.1821,2.1340652
2026-01-14 06:30:00,EURUSD,-31.057205,-31.157122,1.16398,1.1641247,2497.9233,2.1440995
2026-01-14 06:35:00,EURUSD,-32.951992,-33.05189,1.16371,1.1638635,2497.4712,2.133787
2026-01-14 06:35:00,USDJPY,284.43787,284.3408,159.14189,159.32841,2426.8252,2.1572294
2026-01-14 06:40:00,EURUSD,-32.20916,-32.309055,1.16371,1.1638601,2497.4014,2.1299763
2026-01-14 06:45:00,EURUSD,-33.001293,-33.101192,1.1638,1.1639538,2497.523,2.1278367
2026-01-14 06:50:00,EURUSD,-32.464714,-32.56461,1.16371,1.1638613,2497.38,2.119778
2026-01-14 06:55:00,EURUSD,-31.849087,-31.948977,1.1637,1.1638484,2497.23,2.1136322
2026-01-14 07:00:00,EURUSD,-31.38792,-31.48781,1.16373,1.1638763,2497.239,2.1144166
2026-01-14 07:00:00,GBPUSD,-50.01842,-50.11751,1.34201,1.342281,2477.2864,2.0573997
2026-01-14 07:05:00,EURUSD,-32.28034,-32.380226,1.16383,1.1639805,2497.228,2.113206
2026-01-14 07:10:00,EURUSD,-31.92812,-32.028023,1.1638,1.1639488,2497.6235,2.1492622
2026-01-14 07:10:00,USDCHF,-65.40594,-65.503006,0.80147,0.801686,2426.812,2.1201828
2026-01-14 07:15:00,USDJPY,-138.20197,-138.29912,159.4009,159.3102,2428.8801,2.4739466
2026-01-14 07:15:00,USDCHF,-65.20794,-65.305016,0.80147,0.80168533,2426.8318,2.2076368
2026-01-14 07:30:00,EURUSD,-29.57023,-29.670128,1.16387,1.1640078,2497.418,2.1496723
2026-01-14 07:35:00,EURUSD,-30.698484,-30.798376,1.16371,1.163853,2497.298,2.1480432
2026-01-14 07:35:00,USDCHF,-63.685627,-63.782703,0.80157,0.80178034,2426.8958,2.425117
2026-01-14 07:40:00,USDCHF,-61.91386,-62.01096,0.80157,0.80177444,2427.477,2.7341263
2026-01-14 07:45:00,EURUSD,-30.31325,-30.413137,1.16373,1.1638713,2497.217,2.1461341
2026-01-14 07:45:00,GBPUSD,-53.81531,-53.914215,1.34247,1.3427622,2472.6182,2.1997464
2026-01-14 07:45:00,USDCHF,-62.28375,-62.380856,0.80151,0.8017156,2427.641,2.7689779
2026-01-14 07:50:00,USDCHF,-60.085606,-60.182747,0.80152,0.8017183,2428.5771,2.8538475
2026-01-14 07:55:00,EURUSD,-30.098621,-30.19866,1.16388,1.1640201,2500.9604,2.1177235
2026-01-14 07:55:00,USDJPY,-97.053955,-97.15291,159.34589,159.28337,2473.8198,2.9459584
2026-01-14 07:55:00,USDCHF,-58.78426,-58.881424,0.80146,0.801654,2429.0994,2.8729877
2026-01-14 08:05:00,USDCHF,-60.20776,-60.304886,0.80145,0.80164874,2428.193,2.793354
2026-01-14 08:15:00,GBPUSD,-56.05749,-56.15692,1.34319,1.3434929,2485.7437,2.942191
2026-01-14 08:15:00,USDJPY,-133.92169,-134.01932,159.2099,159.29726,2440.762,2.1805067
2026-01-14 09:05:00,USDCHF,173.33598,173.23883,0.80148,0.800908,2428.908,2.900574
2026-01-15 00:00:00,EURUSD,-77.63304,-77.73099,1.16444,1.1648092,2448.5693,2.8144474
2026-01-15 00:05:00,EURUSD,-77.53949,-77.63776,1.16407,1.1644374,2456.7405,3.1184149
2026-01-15 01:35:00,EURUSD,-75.14648,-75.24454,1.164,1.1643568,2451.573,3.1552942
2026-01-15 02:05:00,GBPUSD,165.92004,165.82297,1.34303,1.3439481,2427.0066,2.0270462
2026-01-15 03:25:00,GBPUSD,214.733,214.63593,1.34337,1.3445586,2426.865,2.3171117
2026-01-15 03:30:00,EURUSD,-76.00156,-76.09875,1.16432,1.1639558,2429.817,2.712213
2026-01-15 03:30:00,USDJPY,169.16542,169.06825,158.5399,158.42949,2429.0225,2.1352413
2026-01-15 03:30:00,USDCHF,-102.70491,-102.801994,0.7999,0.7995615,2427.0288,2.3974583
2026-01-15 04:05:00,USDJPY,228.27377,228.1765,158.3219,158.17328,2431.7446,2.5003526
2026-01-15 04:30:00,USDCHF,-117.26777,-117.364975,0.79929,0.7996757,2430.1414,2.237977
2026-01-15 04:35:00,USDCHF,-53.719833,-53.81966,0.79942,0.7995921,2495.6448,2.116459
2026-01-15 05:30:00,USDJPY,225.42503,225.32782,158.2999,158.44673,2430.257,2.1499083
2026-01-15 06:05:00,EURUSD,128.71815,128.62106,1.16459,1.1639724,2427.1084,2.0675163
2026-01-15 06:25:00,USDJPY,-132.54568,-132.64276,158.4639,158.37735,2426.8318,2.0811663
2026-01-15 07:05:00,USDCHF,-80.74492,-80.84257,0.79974,0.80000454,2441.1624,2.0910754
2026-01-15 07:35:00,USDCHF,-47.4436,-47.543514,0.79959,0.79974186,2497.8447,2.0921304
2026-01-15 07:40:00,USDCHF,-46.574875,-46.674797,0.79956,0.7997091,2498.095,2.0926228
2026-01-15 07:45:00,USDCHF,-46.069603,-46.169537,0.79969,0.79983747,2498.3677,2.0854132
2026-01-15 07:55:00,USDJPY,-117.18256,-117.28191,158.4769,158.40213,2483.7783,2.2000735
2026-01-15 08:30:00,USDCHF,-70.2022,-70.29971,0.80015004,0.7999196,2437.6997,2.5251563
2026-01-15 08:35:00,USDCHF,-74.52242,-74.619514,0.80027,0.80002433,2427.367,2.159979
2026-01-15 08:40:00,USDJPY,268.1907,268.09155,158.45589,158.62735,2478.4585,2.4535887
2026-01-15 08:40:00,XAUUSD,654.79193,654.69196,4595.517,4607.5596,2498.7441,2.0950294
2026-01-15 08:50:00,USDCHF,-70.0029,-70.099976,0.80034,0.80010915,2426.962,2.1638772
2026-01-15 09:50:00,USDCHF,153.4112,153.31412,0.80021,0.8007158,2427.0454,2.2620902
2026-01-15 10:05:00,USDCHF,-57.69579,-57.79293,0.80083,0.80063975,2428.5188,2.2022784
2026-01-15 10:05:00,XAUUSD,-268.03748,-268.1373,4610.457,4605.505,2495.4326,2.0226297
2026-01-15 10:20:00,USDJPY,183.49936,183.40015,158.5239,158.64117,2480.3264,2.005466
2026-01-15 10:25:00,XAUUSD,-233.68985,-233.78954,4604.377,4600.0596,2492.2417,2.0882597
2026-01-15 11:15:00,USDCHF,-49.938828,-50.03616,0.801,0.8008356,2433.3047,2.1430607
2026-01-15 11:20:00,USDCHF,-50.173378,-50.27067,0.80099005,0.8008248,2432.3557,2.1408412
