timestamp,open,high,low,close,volume
2025-08-18 20:45:00,1.16643,1.16644,1.16624,1.16626,178
2025-08-18 20:50:00,1.16629,1.16632,1.16613,1.16614,210
2025-08-18 20:55:00,1.16613,1.1662,1.16597,1.16599,392
2025-08-18 21:00:00,1.16645,1.16645,1.16577,1.16606,11
2025-08-18 21:05:00,1.16606,1.16606,1.16606,1.16606,7
2025-08-18 21:10:00,1.16597,1.16606,1.16597,1.16606,3
2025-08-18 21:15:00,1.16606,1.16606,1.16606,1.16606,7
2025-08-18 21:20:00,1.16606,1.16606,1.16606,1.16606,1
2025-08-18 21:25:00,1.16606,1.16606,1.16606,1.16606,3
2025-08-18 21:30:00,1.16606,1.16606,1.16606,1.16606,8
2025-08-18 21:35:00,1.16606,1.16606,1.16606,1.16606,12
2025-08-18 21:40:00,1.16606,1.16606,1.16605,1.16606,32
2025-08-18 21:45:00,1.16605,1.16608,1.16605,1.16607,19
2025-08-18 21:50:00,1.16605,1.16606,1.16605,1.16605,38
2025-08-18 21:55:00,1.16604,1.16606,1.16604,1.16606,22
2025-08-18 22:00:00,1.16617,1.16648,1.16604,1.16647,268
2025-08-18 22:05:00,1.16653,1.16743,1.16647,1.16729,256
2025-08-18 22:10:00,1.16727,1.16741,1.16719,1.16725,132
2025-08-18 22:15:00,1.16723,1.16724,1.16686,1.16686,170
2025-08-18 22:20:00,1.16685,1.16695,1.16658,1.16686,136
2025-08-18 22:25:00,1.16685,1.16689,1.16671,1.16681,90
2025-08-18 22:30:00,1.16683,1.16683,1.16659,1.16669,50
2025-08-18 22:35:00,1.1667,1.16681,1.16669,1.16677,86
2025-08-18 22:40:00,1.16676,1.16676,1.1667,1.16675,22
2025-08-18 22:45:00,1.16676,1.16684,1.1667,1.16684,52
2025-08-18 22:50:00,1.16685,1.16686,1.16676,1.16676,48
2025-08-18 22:55:00,1.16677,1.16694,1.16676,1.16692,146
2025-08-18 23:00:00,1.16693,1.16693,1.16657,1.16665,140
2025-08-18 23:05:00,1.16664,1.16677,1.16661,1.16666,54
2025-08-18 23:10:00,1.16665,1.16667,1.16639,1.16643,170
2025-08-18 23:15:00,1.16639,1.16643,1.16623,1.16643,108
2025-08-18 23:20:00,1.16644,1.16649,1.16636,1.16648,70
2025-08-18 23:25:00,1.16647,1.16649,1.16635,1.16643,82
2025-08-18 23:30:00,1.16642,1.16644,1.16622,1.16624,134
2025-08-18 23:35:00,1.16623,1.16629,1.16618,1.16623,174
2025-08-18 23:40:00,1.16622,1.16648,1.16622,1.16644,118
2025-08-18 23:45:00,1.16645,1.16678,1.16644,1.16673,136
2025-08-18 23:50:00,1.16671,1.16684,1.16669,1.16674,180
2025-08-18 23:55:00,1.16675,1.1668,1.16668,1.16676,104
2025-08-19 00:00:00,1.16679,1.16683,1.16646,1.16646,226
2025-08-19 00:05:00,1.16639,1.16662,1.16638,1.16662,166
2025-08-19 00:10:00,1.16666,1.16695,1.16666,1.16684,122
2025-08-19 00:15:00,1.16685,1.167,1.1666,1.16671,244
2025-08-19 00:20:00,1.1667,1.16671,1.16647,1.16653,256
2025-08-19 00:25:00,1.16652,1.16668,1.16646,1.16658,214
2025-08-19 00:30:00,1.16659,1.16661,1.16645,1.16656,246
2025-08-19 00:35:00,1.16655,1.16656,1.16626,1.16626,222
2025-08-19 00:40:00,1.16627,1.16633,1.16606,1.16612,196
2025-08-19 00:45:00,1.16611,1.16625,1.16605,1.16606,182
2025-08-19 00:50:00,1.16605,1.16606,1.16557,1.16558,298
2025-08-19 00:55:00,1.16562,1.16586,1.1656,1.16583,288
2025-08-19 01:00:00,1.16582,1.16617,1.16581,1.16614,272
2025-08-19 01:05:00,1.16615,1.16622,1.16592,1.16603,246
2025-08-19 01:10:00,1.16604,1.16611,1.16573,1.16573,268
2025-08-19 01:15:00,1.16574,1.16582,1.1656,1.1656,138
2025-08-19 01:20:00,1.16561,1.16568,1.1651,1.16521,324
2025-08-19 01:25:00,1.16522,1.1653,1.16427,1.16431,406
2025-08-19 01:30:00,1.16427,1.16453,1.1639,1.16423,642
2025-08-19 01:35:00,1.16424,1.16469,1.16424,1.16465,418
2025-08-19 01:40:00,1.16469,1.16492,1.16457,1.16491,380
2025-08-19 01:45:00,1.16493,1.16528,1.16493,1.1652,376
2025-08-19 01:50:00,1.16521,1.16528,1.16501,1.16512,274
2025-08-19 01:55:00,1.16515,1.16518,1.16488,1.16492,402
2025-08-19 02:00:00,1.16488,1.16504,1.1647,1.16481,314
2025-08-19 02:05:00,1.16485,1.16512,1.16474,1.16511,276
2025-08-19 02:10:00,1.1651,1.1655,1.16501,1.1655,280
2025-08-19 02:15:00,1.16551,1.16558,1.16522,1.16526,206
2025-08-19 02:20:00,1.16522,1.16547,1.1652,1.16545,212
2025-08-19 02:25:00,1.16546,1.16546,1.16521,1.16525,306
2025-08-19 02:30:00,1.16524,1.16541,1.16519,1.16533,198
2025-08-19 02:35:00,1.16534,1.16536,1.16514,1.16514,178
2025-08-19 02:40:00,1.16515,1.1653,1.1651,1.1653,138
2025-08-19 02:45:00,1.16525,1.16526,1.16512,1.16521,178
2025-08-19 02:50:00,1.16518,1.16536,1.16517,1.16525,150
2025-08-19 02:55:00,1.16526,1.16529,1.16509,1.16527,192
2025-08-19 03:00:00,1.16531,1.1654,1.16503,1.16518,250
2025-08-19 03:05:00,1.16519,1.16541,1.16516,1.16538,166
2025-08-19 03:10:00,1.16541,1.16546,1.16525,1.16546,208
2025-08-19 03:15:00,1.16545,1.16552,1.16533,1.16535,162
2025-08-19 03:20:00,1.16534,1.16554,1.16533,1.16553,310
2025-08-19 03:25:00,1.16554,1.16569,1.16553,1.16565,276
2025-08-19 03:30:00,1.16566,1.16587,1.16566,1.16582,168
2025-08-19 03:35:00,1.16579,1.16583,1.16566,1.16582,106
2025-08-19 03:40:00,1.16581,1.16584,1.16567,1.16582,154
2025-08-19 03:45:00,1.16581,1.16585,1.16551,1.16551,212
2025-08-19 03:50:00,1.16552,1.16583,1.16551,1.16582,170
2025-08-19 03:55:00,1.16583,1.16583,1.16542,1.16548,158
2025-08-19 04:00:00,1.16543,1.16557,1.16534,1.16557,244
2025-08-19 04:05:00,1.16556,1.16572,1.16553,1.16564,146
2025-08-19 04:10:00,1.16565,1.16577,1.16555,1.1656,142
2025-08-19 04:15:00,1.16559,1.16595,1.16544,1.16581,176
2025-08-19 04:20:00,1.1658,1.16592,1.1658,1.16592,92
2025-08-19 04:25:00,1.16591,1.16591,1.16567,1.16571,152
2025-08-19 04:30:00,1.16572,1.16589,1.1657,1.16588,104
2025-08-19 04:35:00,1.16589,1.16589,1.16573,1.16573,138
2025-08-19 04:40:00,1.16574,1.16594,1.16564,1.16591,176
2025-08-19 04:45:00,1.1659,1.16601,1.1658,1.16587,110
2025-08-19 04:50:00,1.16588,1.16616,1.16582,1.16611,182
2025-08-19 04:55:00,1.16612,1.16612,1.16594,1.16605,122
2025-08-19 05:00:00,1.16606,1.16639,1.16606,1.16632,224
2025-08-19 05:05:00,1.16633,1.16649,1.16632,1.16637,114
2025-08-19 05:10:00,1.16636,1.16645,1.16632,1.16632,86
2025-08-19 05:15:00,1.16634,1.16646,1.16624,1.16625,202
2025-08-19 05:20:00,1.16626,1.1663,1.16614,1.16629,164
2025-08-19 05:25:00,1.16626,1.16654,1.16626,1.16651,240
2025-08-19 05:30:00,1.16652,1.16654,1.16631,1.16632,204
2025-08-19 05:35:00,1.16629,1.16635,1.16621,1.16635,140
2025-08-19 05:40:00,1.16636,1.16641,1.16625,1.16634,180
2025-08-19 05:45:00,1.16635,1.16643,1.16576,1.16576,354
2025-08-19 05:50:00,1.16577,1.16579,1.16553,1.16576,266
2025-08-19 05:55:00,1.16578,1.16587,1.16539,1.16552,480
2025-08-19 06:00:00,1.16553,1.1657,1.16509,1.16557,558
2025-08-19 06:05:00,1.16558,1.16573,1.16537,1.1655,446
2025-08-19 06:10:00,1.16548,1.16571,1.16548,1.16564,258
2025-08-19 06:15:00,1.16566,1.16578,1.16541,1.16562,300
2025-08-19 06:20:00,1.16563,1.16583,1.16543,1.16583,274
2025-08-19 06:25:00,1.16584,1.16606,1.16575,1.16589,270
2025-08-19 06:30:00,1.16591,1.16641,1.16588,1.16635,314
2025-08-19 06:35:00,1.16636,1.16644,1.16614,1.16614,314
2025-08-19 06:40:00,1.16615,1.16644,1.16615,1.16635,262
2025-08-19 06:45:00,1.16636,1.16721,1.1663,1.16715,494
2025-08-19 06:50:00,1.16716,1.16737,1.16687,1.16717,358
2025-08-19 06:55:00,1.16718,1.16745,1.16709,1.16743,260
2025-08-19 07:00:00,1.16744,1.16791,1.16734,1.16753,440
2025-08-19 07:05:00,1.16754,1.16811,1.16747,1.16779,448
2025-08-19 07:10:00,1.1678,1.16797,1.16739,1.16747,358
2025-08-19 07:15:00,1.16744,1.16781,1.16739,1.16771,416
2025-08-19 07:20:00,1.16774,1.16776,1.16743,1.16744,380
2025-08-19 07:25:00,1.16745,1.16775,1.16745,1.16765,354
2025-08-19 07:30:00,1.16763,1.16781,1.16754,1.16781,356
2025-08-19 07:35:00,1.1678,1.16811,1.16765,1.16806,292
2025-08-19 07:40:00,1.16804,1.16814,1.16778,1.16799,332
2025-08-19 07:45:00,1.168,1.168,1.16769,1.1679,354
2025-08-19 07:50:00,1.16789,1.16832,1.16772,1.16806,444
2025-08-19 07:55:00,1.1681,1.1684,1.16809,1.16835,530
2025-08-19 08:00:00,1.16836,1.16842,1.16788,1.16802,512
2025-08-19 08:05:00,1.16794,1.16795,1.1676,1.16762,296
2025-08-19 08:10:00,1.1676,1.1677,1.16748,1.16754,248
2025-08-19 08:15:00,1.16753,1.16775,1.16746,1.1677,328
2025-08-19 08:20:00,1.16769,1.16791,1.16761,1.1677,280
2025-08-19 08:25:00,1.16775,1.16786,1.16769,1.16785,284
2025-08-19 08:30:00,1.16784,1.16784,1.16734,1.16735,296
2025-08-19 08:35:00,1.16736,1.16746,1.16719,1.16739,296
2025-08-19 08:40:00,1.16738,1.1676,1.16728,1.16741,262
2025-08-19 08:45:00,1.1674,1.16744,1.16715,1.16742,252
2025-08-19 08:50:00,1.16745,1.16769,1.16734,1.16769,286
2025-08-19 08:55:00,1.16768,1.16773,1.1674,1.16748,444
2025-08-19 09:00:00,1.16749,1.16774,1.16739,1.16767,338
2025-08-19 09:05:00,1.16766,1.16766,1.16728,1.16744,218
2025-08-19 09:10:00,1.16745,1.16762,1.1674,1.16756,240
2025-08-19 09:15:00,1.16755,1.16755,1.16724,1.16741,190
2025-08-19 09:20:00,1.16742,1.16757,1.16731,1.16742,240
2025-08-19 09:25:00,1.16741,1.16755,1.16732,1.16754,242
2025-08-19 09:30:00,1.16759,1.16771,1.16743,1.16745,252
2025-08-19 09:35:00,1.16746,1.16768,1.16744,1.16765,246
2025-08-19 09:40:00,1.16766,1.16773,1.16745,1.16762,304
2025-08-19 09:45:00,1.16761,1.16766,1.16744,1.16757,170
2025-08-19 09:50:00,1.16761,1.16807,1.1676,1.16802,274
2025-08-19 09:55:00,1.16806,1.1682,1.1678,1.168,338
2025-08-19 10:00:00,1.16797,1.16812,1.1679,1.16797,328
2025-08-19 10:05:00,1.16794,1.16828,1.16794,1.16805,270
2025-08-19 10:10:00,1.16804,1.16828,1.16803,1.16827,152
2025-08-19 10:15:00,1.16826,1.16856,1.1682,1.16856,200
2025-08-19 10:20:00,1.16855,1.16898,1.16846,1.16894,376
2025-08-19 10:25:00,1.16891,1.16919,1.16891,1.16905,268
2025-08-19 10:30:00,1.16904,1.16911,1.16859,1.1687,244
2025-08-19 10:35:00,1.16871,1.16885,1.16859,1.16869,212
2025-08-19 10:40:00,1.1687,1.1687,1.16838,1.16855,232
2025-08-19 10:45:00,1.16854,1.16871,1.16844,1.16871,120
2025-08-19 10:50:00,1.16872,1.16886,1.16865,1.16865,214
2025-08-19 10:55:00,1.16859,1.16886,1.16856,1.16885,248
2025-08-19 11:00:00,1.16882,1.16924,1.16877,1.16917,278
2025-08-19 11:05:00,1.16916,1.16927,1.16891,1.16894,224
2025-08-19 11:10:00,1.16893,1.16896,1.16856,1.1688,206
2025-08-19 11:15:00,1.16887,1.16892,1.16848,1.16883,250
2025-08-19 11:20:00,1.1688,1.1689,1.16854,1.16859,218
2025-08-19 11:25:00,1.16855,1.16861,1.16824,1.16824,254
2025-08-19 11:30:00,1.16823,1.16823,1.16799,1.16801,170
2025-08-19 11:35:00,1.16803,1.16834,1.16803,1.16826,226
2025-08-19 11:40:00,1.16825,1.16829,1.1681,1.16826,222
2025-08-19 11:45:00,1.16819,1.16851,1.16808,1.16851,212
2025-08-19 11:50:00,1.16853,1.16854,1.16834,1.16845,202
2025-08-19 11:55:00,1.16844,1.16861,1.16824,1.16853,286
2025-08-19 12:00:00,1.16857,1.1686,1.16819,1.16828,358
2025-08-19 12:05:00,1.16829,1.16839,1.16787,1.16822,418
2025-08-19 12:10:00,1.16821,1.16854,1.16821,1.16854,308
2025-08-19 12:15:00,1.16859,1.16877,1.16834,1.16864,372
2025-08-19 12:20:00,1.16866,1.16866,1.1681,1.16813,312
2025-08-19 12:25:00,1.16808,1.1684,1.16803,1.16812,285
2025-08-19 12:30:00,1.16809,1.16816,1.16729,1.16751,513
2025-08-19 12:35:00,1.16754,1.1679,1.16735,1.1678,504
2025-08-19 12:40:00,1.16783,1.16806,1.1677,1.16794,396
2025-08-19 12:45:00,1.16795,1.16803,1.16759,1.16774,384
2025-08-19 12:50:00,1.16778,1.1679,1.16739,1.1676,372
2025-08-19 12:55:00,1.16757,1.16773,1.1675,1.16754,426
2025-08-19 13:00:00,1.16751,1.1678,1.16749,1.16769,468
2025-08-19 13:05:00,1.1677,1.1677,1.16749,1.16758,382
2025-08-19 13:10:00,1.16759,1.16766,1.16692,1.16717,568
2025-08-19 13:15:00,1.16718,1.1677,1.1668,1.16694,532
2025-08-19 13:20:00,1.16696,1.16724,1.16684,1.16722,438
2025-08-19 13:25:00,1.16724,1.16745,1.16713,1.16741,348
2025-08-19 13:30:00,1.16735,1.16753,1.16719,1.16751,458
2025-08-19 13:35:00,1.16752,1.16775,1.16744,1.16761,420
2025-08-19 13:40:00,1.16759,1.16766,1.16705,1.16725,358
2025-08-19 13:45:00,1.16726,1.16777,1.16726,1.1677,510
2025-08-19 13:50:00,1.16771,1.16772,1.16716,1.16725,530
2025-08-19 13:55:00,1.1673,1.16763,1.16728,1.16761,622
2025-08-19 14:00:00,1.1676,1.16774,1.16731,1.16733,490
2025-08-19 14:05:00,1.16732,1.16753,1.16701,1.16724,508
2025-08-19 14:10:00,1.16722,1.16733,1.16693,1.16693,420
2025-08-19 14:15:00,1.16692,1.16703,1.16663,1.16666,512
2025-08-19 14:20:00,1.16667,1.16721,1.16654,1.16713,392
2025-08-19 14:25:00,1.16714,1.16721,1.16688,1.16688,438
2025-08-19 14:30:00,1.16691,1.16698,1.16648,1.16677,416
2025-08-19 14:35:00,1.16678,1.16681,1.16651,1.16656,384
2025-08-19 14:40:00,1.16655,1.16674,1.16649,1.16652,420
2025-08-19 14:45:00,1.16651,1.16685,1.16639,1.16685,454
2025-08-19 14:50:00,1.1667,1.16723,1.16669,1.16699,482
2025-08-19 14:55:00,1.16698,1.16733,1.16687,1.16719,688
2025-08-19 15:00:00,1.1672,1.16728,1.16657,1.16673,596
2025-08-19 15:05:00,1.16672,1.16725,1.1666,1.16712,628
2025-08-19 15:10:00,1.1671,1.16751,1.16698,1.1674,446
2025-08-19 15:15:00,1.16741,1.16752,1.16706,1.16725,360
2025-08-19 15:20:00,1.16724,1.16729,1.16705,1.16708,352
2025-08-19 15:25:00,1.16706,1.1671,1.1667,1.16699,346
2025-08-19 15:30:00,1.16698,1.16699,1.16659,1.16672,332
2025-08-19 15:35:00,1.16671,1.16672,1.1661,1.16615,262
2025-08-19 15:40:00,1.16616,1.16625,1.166,1.16623,326
2025-08-19 15:45:00,1.16624,1.16632,1.166,1.16611,248
2025-08-19 15:50:00,1.16612,1.16633,1.16596,1.16632,368
2025-08-19 15:55:00,1.16631,1.16642,1.16576,1.16585,426
2025-08-19 16:00:00,1.1659,1.16626,1.1659,1.16611,390
2025-08-19 16:05:00,1.1661,1.16623,1.1657,1.16605,334
2025-08-19 16:10:00,1.16604,1.16609,1.16584,1.16592,272
2025-08-19 16:15:00,1.16593,1.16628,1.16592,1.16626,254
2025-08-19 16:20:00,1.16628,1.16629,1.16584,1.16585,238
2025-08-19 16:25:00,1.16586,1.16588,1.16548,1.1655,290
2025-08-19 16:30:00,1.16551,1.16565,1.16543,1.16556,248
2025-08-19 16:35:00,1.16559,1.16604,1.16552,1.16555,398
2025-08-19 16:40:00,1.16556,1.16599,1.16548,1.16589,286
2025-08-19 16:45:00,1.1659,1.1661,1.16583,1.16597,258
2025-08-19 16:50:00,1.16595,1.166,1.16568,1.1657,268
2025-08-19 16:55:00,1.16569,1.16571,1.16548,1.16562,330
2025-08-19 17:00:00,1.16564,1.16586,1.16544,1.1658,286
2025-08-19 17:05:00,1.16579,1.16579,1.16561,1.16568,142
2025-08-19 17:10:00,1.16567,1.16605,1.16564,1.16579,252
2025-08-19 17:15:00,1.16581,1.16581,1.16561,1.16562,198
2025-08-19 17:20:00,1.16563,1.16576,1.1656,1.16564,218
2025-08-19 17:25:00,1.16565,1.16579,1.1656,1.16563,192
2025-08-19 17:30:00,1.16562,1.16575,1.16555,1.16565,212
2025-08-19 17:35:00,1.1657,1.16578,1.16564,1.16565,148
2025-08-19 17:40:00,1.16559,1.16586,1.16559,1.16566,204
2025-08-19 17:45:00,1.16565,1.16568,1.16544,1.1655,204
2025-08-19 17:50:00,1.16551,1.16565,1.16545,1.16549,126
2025-08-19 17:55:00,1.16545,1.16549,1.16528,1.16545,186
2025-08-19 18:00:00,1.16546,1.16546,1.16521,1.16523,316
2025-08-19 18:05:00,1.16522,1.16543,1.16518,1.1652,304
2025-08-19 18:10:00,1.1651,1.1652,1.165,1.165,188
2025-08-19 18:15:00,1.16499,1.165,1.16484,1.16486,264
2025-08-19 18:20:00,1.16487,1.16505,1.1648,1.16504,268
2025-08-19 18:25:00,1.16506,1.16509,1.16486,1.16501,262
2025-08-19 18:30:00,1.165,1.165,1.16469,1.16474,260
2025-08-19 18:35:00,1.16471,1.16474,1.1645,1.16457,158
2025-08-19 18:40:00,1.16456,1.16467,1.16424,1.16425,268
2025-08-19 18:45:00,1.16424,1.16448,1.16422,1.16424,278
2025-08-19 18:50:00,1.16425,1.16469,1.16424,1.16467,274
2025-08-19 18:55:00,1.16468,1.16483,1.16459,1.16472,290
2025-08-19 19:00:00,1.16474,1.1648,1.16445,1.16452,222
2025-08-19 19:05:00,1.16451,1.16453,1.16429,1.1643,174
2025-08-19 19:10:00,1.16434,1.16447,1.16425,1.16435,210
2025-08-19 19:15:00,1.16436,1.16446,1.16433,1.16446,154
2025-08-19 19:20:00,1.16445,1.16452,1.16437,1.16443,182
2025-08-19 19:25:00,1.16444,1.16475,1.16443,1.16474,266
2025-08-19 19:30:00,1.16473,1.16473,1.16459,1.1647,190
2025-08-19 19:35:00,1.16471,1.16474,1.16456,1.16457,134
2025-08-19 19:40:00,1.16455,1.16471,1.16455,1.16469,150
2025-08-19 19:45:00,1.16468,1.16469,1.16458,1.16467,166
2025-08-19 19:50:00,1.16468,1.16474,1.16464,1.16473,148
2025-08-19 19:55:00,1.16471,1.16475,1.16462,1.16463,340
2025-08-19 20:00:00,1.16464,1.16468,1.16446,1.16465,206
2025-08-19 20:05:00,1.16466,1.16475,1.16465,1.16474,72
2025-08-19 20:10:00,1.16472,1.16472,1.16458,1.1646,86
2025-08-19 20:15:00,1.16459,1.16466,1.16459,1.16463,102
2025-08-19 20:20:00,1.16464,1.16465,1.16452,1.16454,126
2025-08-19 20:25:00,1.16455,1.16461,1.16452,1.16456,140
